building_id,meter,timestamp,meter_reading,site_id,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,primary_use,square_feet,year_built,month,quarter,day,energy_intensity,co2_emissions
1309,1,2016-05-09 06:00:00,127.163,14,7.8,0.0,1.1,0.0,1014.5,190.0,1.5,Lodging/residential,58041,,5,2,9,0.0021909167657345667,54.68009
1331,3,2016-05-01 15:00:00,4971.84,15,5.6,0.0,4.4,3.0,1018.0,130.0,5.1,Education,171008,1930.0,5,2,1,0.02907372754491018,2137.8912
929,1,2016-01-23 09:00:00,0.0,9,0.6,0.0,-2.2,0.0,1027.0,0.0,0.0,Education,199628,,1,1,23,0.0,0.0
166,0,2016-11-10 09:00:00,335.72,2,18.9,2.0,1.7,0.0,1018.0,90.0,3.6,Lodging/residential,553210,2009.0,11,4,10,0.0006068581551309629,144.3596
1200,0,2016-08-29 09:00:00,564.387,13,22.2,2.0,20.6,0.0,1020.0,140.0,2.6,Entertainment/public assembly,545351,,8,3,29,0.0010349059596480065,242.68640999999997
1210,2,2016-09-29 01:00:00,675.781,13,15.0,0.0,8.9,0.0,1027.0,10.0,3.6,Office,92500,,9,3,29,0.00730574054054054,290.58583
1021,3,2016-04-16 11:00:00,37.9632,10,2.2,0.0,-2.8,0.0,1018.0,290.0,2.6,Entertainment/public assembly,213762,,4,2,16,0.00017759564375333315,16.324176
1407,0,2016-10-31 14:00:00,151.275,15,3.9,0.0,1.7,0.0,1025.0,340.0,2.6,Lodging/residential,83141,2006.0,10,4,31,0.0018194994046258767,65.04825
1211,2,2016-03-08 20:00:00,1531.25,13,21.1,4.0,8.9,0.0,1000.5,220.0,10.8,Office,94988,,3,1,8,0.01612045732092475,658.4375
1300,3,2016-08-14 02:00:00,0.5648,14,31.1,0.0,22.8,0.0,1012.0,165.0,2.1,Healthcare,25609,,8,3,14,2.2054746378226405e-05,0.242864
927,2,2016-08-14 01:00:00,603.9,9,25.6,0.0,24.4,13.0,1009.0,0.0,0.0,Lodging/residential,745671,,8,3,14,0.000809874596169088,259.67699999999996
1247,1,2016-07-29 12:00:00,2027.0,14,21.7,0.0,20.0,2.0,1016.5,30.0,4.1,Food sales and service,69876,,7,3,29,0.029008529394928158,871.61
231,0,2016-12-15 15:00:00,80.82,2,12.8,0.0,5.0,0.0,1016.5,100.0,3.6,Education,33739,1939.0,12,4,15,0.002395447405080174,34.752599999999994
956,1,2016-04-27 13:00:00,172.537,9,16.7,0.0,15.6,0.0,1005.5,300.0,3.6,Office,86167,,4,2,27,0.0020023558903060337,74.19091
103,0,2016-01-17 15:00:00,0.0,0,20.6,0.0,15.6,0.0,1006.0,280.0,10.8,Education,21657,2016.0,1,1,17,0.0,0.0
586,0,2016-07-23 19:00:00,48.75,4,23.3,0.0,12.8,0.0,1015.0,310.0,3.1,Public services,166514,1917.0,7,3,23,0.0002927681756488944,20.9625
260,0,2016-02-12 20:00:00,224.98,2,27.8,2.0,-3.9,0.0,1018.5,110.0,3.1,Education,126985,1979.0,2,1,12,0.0017717053195259282,96.7414
878,1,2016-10-18 12:00:00,156.148,9,24.4,0.0,21.7,0.0,1010.0,165.0,2.6,Lodging/residential,41241,,10,4,18,0.0037862321476200868,67.14363999999999
112,3,2016-09-22 13:00:00,0.0,1,17.6,0.0,13.8,0.0,1019.5,210.0,5.1,Education,32206,,9,3,22,0.0,0.0
1072,2,2016-08-20 21:00:00,5636.72,13,17.2,0.0,15.0,8.0,1007.0,280.0,4.6,Healthcare,305000,,8,3,20,0.01848104918032787,2423.7896
522,0,2016-09-26 14:00:00,18.49,3,20.0,0.0,15.0,0.0,1020.5,180.0,5.1,Office,8000,,9,3,26,0.00231125,7.950699999999999
136,0,2016-06-18 03:00:00,29.062,1,12.0,0.0,11.5,0.0,1015.0,320.0,2.1,Lodging/residential,56467,1960.0,6,2,18,0.0005146722864682027,12.49666
573,0,2016-05-08 08:00:00,10.0507,4,13.9,0.0,11.7,0.0,1015.0,340.0,1.5,Education,23815,1914.0,5,2,8,0.00042203233256351045,4.321801000000001
1070,1,2016-02-02 02:00:00,20.6584,13,-1.1,0.0,-3.9,0.0,1020.5,360.0,3.6,Lodging/residential,230747,,2,1,2,8.952835789847755e-05,8.883112
279,3,2016-10-01 13:00:00,0.0,2,23.9,2.0,14.4,0.0,1013.0,160.0,1.5,Education,49384,1967.0,10,4,1,0.0,0.0
952,1,2016-12-07 22:00:00,295.978,9,12.8,0.0,8.9,0.0,1018.0,165.0,2.1,Education,218024,,12,4,7,0.0013575477929035336,127.27054
886,0,2016-07-24 10:00:00,0.0,9,26.7,2.0,23.9,0.0,1012.0,190.0,2.6,Education,69799,,7,3,24,0.0,0.0
1412,0,2016-12-18 16:00:00,18.2,15,-1.1,0.0,-1.7,5.0,1014.0,310.0,7.2,Lodging/residential,39538,1953.0,12,4,18,0.00046031665739288785,7.826
751,2,2016-03-08 12:00:00,204.093,6,11.1,0.0,3.3,0.0,1022.0,190.0,1.5,Office,37485,,3,1,8,0.005444657863145258,87.75998999999999
948,1,2016-01-24 09:00:00,9.3197,9,3.9,0.0,-0.6,0.0,1020.0,0.0,0.0,Entertainment/public assembly,20372,,1,1,24,0.00045747594737875514,4.007471
1430,2,2016-01-17 12:00:00,493.948,15,-3.3,0.0,-6.1,-1.0,1012.0,0.0,0.0,Office,53303,1981.0,1,1,17,0.0092667954899349,212.39764
1239,0,2016-06-28 07:00:00,18.0,14,21.1,0.0,19.4,0.0,1013.5,180.0,2.6,Office,31300,,6,2,28,0.0005750798722044729,7.74
907,1,2016-06-28 20:00:00,384.11,9,37.8,0.0,20.6,0.0,1013.5,165.0,2.1,Entertainment/public assembly,44564,,6,2,28,0.008619289112287945,165.1673
228,0,2016-10-02 21:00:00,50.43,2,25.6,0.0,19.4,3.0,1010.5,90.0,4.1,Lodging/residential,49108,1951.0,10,4,2,0.001026920257391871,21.6849
1253,1,2016-12-01 01:00:00,1557.37,14,12.2,0.0,11.7,3.0,1004.5,40.0,2.1,Education,134748,,12,4,1,0.011557648350995932,669.6691
1009,3,2016-12-28 02:00:00,21.492,10,-5.6,0.0,-8.3,0.0,1026.0,310.0,1.5,Education,21892,,12,4,28,0.0009817284852914306,9.24156
895,0,2016-01-12 22:00:00,36.0,9,18.3,0.0,-0.6,0.0,1023.5,0.0,0.0,Education,55087,,1,1,12,0.0006535117178281628,15.48
1099,0,2016-07-13 22:00:00,680.489,13,28.9,4.0,13.9,0.0,1005.5,280.0,10.3,Education,332884,,7,3,13,0.0020442226120810855,292.61027
963,0,2016-11-18 15:00:00,21.0,9,22.8,0.0,20.0,-1.0,1018.0,300.0,1.5,Lodging/residential,44784,,11,4,18,0.00046891747052518756,9.03
833,0,2016-04-04 00:00:00,11.6667,8,18.9,2.0,9.4,0.0,1019.0,80.0,4.1,Public services,6392,,4,2,4,0.00182520337922403,5.016681
900,2,2016-05-15 09:00:00,0.0,9,16.7,0.0,15.0,0.0,1017.5,0.0,0.0,Education,111623,,5,2,15,0.0,0.0
883,0,2016-04-11 01:00:00,409.0,9,22.8,0.0,17.8,0.0,1010.5,140.0,3.6,Education,399331,,4,2,11,0.0010242129962362051,175.87
1108,2,2016-01-12 23:00:00,7978.5,13,-17.2,0.0,-22.8,0.0,1023.5,230.0,4.6,Parking,679614,,1,1,12,0.011739752271142148,3430.755
250,3,2016-12-26 01:00:00,0.0,2,10.6,2.0,-1.7,0.0,1019.0,310.0,2.1,Education,131710,1991.0,12,4,26,0.0,0.0
867,0,2016-11-02 15:00:00,141.667,8,26.7,0.0,20.0,0.0,1023.0,70.0,6.2,Public services,65913,,11,4,2,0.002149302868933291,60.91681
283,0,2016-01-30 19:00:00,105.77,2,18.9,2.0,-2.8,0.0,1013.0,110.0,2.6,Entertainment/public assembly,51920,,1,1,30,0.002037172573189522,45.4811
1442,2,2016-08-27 01:00:00,0.0,15,22.2,0.0,18.9,0.0,1020.0,360.0,3.1,Public services,99541,1993.0,8,3,27,0.0,0.0
100,0,2016-10-14 03:00:00,162.722,0,23.9,0.0,19.4,0.0,1019.5,360.0,2.6,Lodging/residential,24456,1968.0,10,4,14,0.00665366372260386,69.97046
1370,0,2016-07-12 17:00:00,10.275,15,30.0,2.0,14.4,0.0,1017.5,170.0,4.1,Education,4773,,7,3,12,0.0021527341294783156,4.4182500000000005
972,0,2016-09-07 20:00:00,247.0,9,34.4,4.0,23.9,0.0,1017.0,180.0,2.1,Education,282152,,9,3,7,0.0008754146701068927,106.21
391,0,2016-07-14 00:00:00,132.8,3,28.9,4.0,24.4,0.0,1015.0,130.0,4.1,Education,87107,,7,3,14,0.0015245617458987224,57.104000000000006
166,0,2016-09-19 09:00:00,370.18,2,26.7,0.0,3.9,0.0,1010.5,130.0,3.1,Lodging/residential,553210,2009.0,9,3,19,0.0006691491477015961,159.1774
1398,0,2016-12-28 21:00:00,12.675,15,-0.6,0.0,-7.2,0.0,1020.5,0.0,0.0,Lodging/residential,20291,1925.0,12,4,28,0.0006246611798334237,5.4502500000000005
706,0,2016-02-28 11:00:00,2.584,5,6.0,0.0,1.0,0.0,1016.5,50.0,7.2,Education,27685,1919.0,2,1,28,9.33357413761965e-05,1.11112
1394,1,2016-06-30 20:00:00,28.0495,15,27.2,2.0,8.9,0.0,1016.0,200.0,4.1,Entertainment/public assembly,16351,2002.0,6,2,30,0.0017154608280839092,12.061285
372,0,2016-01-17 14:00:00,30.83,3,2.8,0.0,-2.8,0.0,1013.0,90.0,3.1,Education,49100,1911.0,1,1,17,0.0006279022403258655,13.2569
1097,0,2016-02-23 18:00:00,264.308,13,3.3,8.0,0.0,0.0,1017.5,190.0,3.6,Office,157545,,2,1,23,0.0016776666984036307,113.65244
367,0,2016-07-07 18:00:00,118.41,3,33.3,6.0,21.1,0.0,1009.5,280.0,3.6,Entertainment/public assembly,20584,,7,3,7,0.0057525262339681305,50.9163
254,3,2016-09-13 20:00:00,0.0,2,35.0,0.0,13.3,0.0,1008.0,190.0,8.2,Entertainment/public assembly,254766,1989.0,9,3,13,0.0,0.0
973,0,2016-09-01 11:00:00,247.0,9,24.4,0.0,22.8,0.0,1013.0,0.0,0.0,Office,193960,,9,3,1,0.0012734584450402144,106.21
1219,0,2016-09-18 00:00:00,54.0,13,20.0,0.0,9.4,0.0,1011.5,290.0,2.1,Office,91316,,9,3,18,0.0005913531035086951,23.22
138,0,2016-11-02 11:00:00,177.0,1,8.5,0.0,2.4,0.0,1026.0,330.0,2.6,Public services,118231,,11,4,2,0.001497069296546591,76.11
1334,0,2016-06-03 21:00:00,71.175,15,27.2,4.0,11.1,0.0,1015.5,290.0,3.6,Office,130794,1933.0,6,2,3,0.0005441763383641451,30.605249999999998
1223,0,2016-01-17 05:00:00,105.668,14,3.3,0.0,-2.2,0.0,1008.5,280.0,2.1,Office,52141,,1,1,17,0.0020265817686657334,45.43724
660,0,2016-04-27 14:00:00,14.713,5,7.0,0.0,4.0,0.0,1016.5,20.0,2.6,Entertainment/public assembly,5447,1976.0,4,2,27,0.0027011198825041306,6.3265899999999995
1321,1,2016-08-09 11:00:00,3294.32,14,18.3,0.0,17.2,0.0,1021.0,0.0,0.0,Entertainment/public assembly,370024,,8,3,9,0.008902990076319374,1416.5576
1018,3,2016-02-29 20:00:00,1890.11,10,10.0,0.0,-1.7,0.0,1020.5,270.0,3.1,Education,186840,,2,1,29,0.01011619567544423,812.7473
347,0,2016-01-29 22:00:00,92.41,3,2.8,0.0,-8.3,0.0,1010.0,310.0,8.8,Education,75900,1974.0,1,1,29,0.0012175230566534914,39.7363
963,0,2016-10-23 06:00:00,21.0,9,15.6,0.0,8.3,0.0,1020.5,0.0,0.0,Lodging/residential,44784,,10,4,23,0.00046891747052518756,9.03
1223,1,2016-01-29 16:00:00,153.811,14,1.7,0.0,-3.9,-1.0,999.0,260.0,2.6,Office,52141,,1,1,29,0.002949905065111908,66.13873
653,0,2016-04-27 12:00:00,1079.1,4,12.8,4.0,8.9,0.0,1016.0,280.0,9.3,Education,420885,1930.0,4,2,27,0.0025638832460173205,464.013
767,0,2016-08-19 17:00:00,194.033,6,30.0,0.0,20.0,0.0,1015.0,210.0,1.5,Office,70042,,8,3,19,0.0027702378572856284,83.43418999999999
380,0,2016-07-09 02:00:00,118.96,3,27.2,0.0,25.0,0.0,1009.0,190.0,3.6,Education,95100,1927.0,7,3,9,0.001250893796004206,51.1528
1185,1,2016-12-15 07:00:00,0.0,13,-20.0,0.0,-24.4,0.0,1030.0,290.0,3.6,Office,129532,,12,4,15,0.0,0.0
856,0,2016-12-08 22:00:00,1.5,8,20.6,0.0,10.6,0.0,1019.5,310.0,3.1,Entertainment/public assembly,2956,,12,4,8,0.0005074424898511502,0.645
544,0,2016-08-04 09:00:00,57.81,3,21.7,0.0,18.3,0.0,1020.0,30.0,3.1,Public services,110800,1972.0,8,3,4,0.0005217509025270758,24.8583
886,0,2016-02-24 02:00:00,0.0,9,9.4,0.0,3.9,-1.0,1014.5,320.0,3.6,Education,69799,,2,1,24,0.0,0.0
91,0,2016-07-14 08:00:00,509.19,0,24.4,4.0,21.1,0.0,1019.0,0.0,0.0,Education,68094,2003.0,7,3,14,0.007477751343730725,218.9517
951,1,2016-08-27 22:00:00,471.117,9,31.1,2.0,21.7,0.0,1012.0,165.0,2.6,Office,103924,,8,3,27,0.004533283938262577,202.58031
699,0,2016-02-16 05:00:00,24.9,5,-2.0,0.0,-4.0,0.0,1016.5,90.0,2.1,Education,93764,1945.0,2,1,16,0.0002655603429887803,10.706999999999999
1137,0,2016-07-04 02:00:00,13.0,13,23.3,0.0,11.7,0.0,1013.0,140.0,3.6,Office,27452,,7,3,4,0.0004735538394288212,5.59
